id,categoria_id,nombre,descripcion,ingredientes,preparacion,tiempo_minutos,dificultad,imagen_asset,bebida,acompanamiento,video_url
"369","3","Jugo verde","Mezcla de espinaca, apio, pepino, piña y manzana.","[""2 tazas de espinaca"",""2 tallos de apio"",""1 pepino"",""1/2 piña"",""1 manzana verde"",""2 limones""]","[""Lavar todas las verduras en agua con vinagre y enjuagarlas bien"",""Cortar el pepino y el apio en trozos sin pelarlos"",""Pelar la piña y cortarla en cubos"",""Licuar la espinaca con la piña primero, porque aporta líquido"",""Agregar el resto de ingredientes y licuar hasta que quede homogéneo"",""Colar si se prefiere una textura más ligera"",""Agregar jugo de limón y servir de inmediato""]","20","facil","/assets/images/recetas/jugo_verde.jpg",,,
"370","3","Jugo de apio con piña","Jugo digestivo de apio fresco con piña y limón.","[""4 tallos de apio"",""1/2 piña"",""1 litro de agua"",""2 limones"",""Miel al gusto"",""Hielo al gusto""]","[""Lavar bien los tallos de apio incluyendo las hojas tiernas"",""Cortarlos en trozos pequeños"",""Pelar la piña y cortarla en cubos, descartando el corazón"",""Licuar el apio con la piña y el agua"",""Colar con un colador fino para eliminar la fibra del apio"",""Endulzar con miel y agregar jugo de limón"",""Servir bien helado con hielo""]","15","facil","/assets/images/recetas/jugo_de_apio_con_pina.jpg",,,
"371","3","Jugo de pepino con limón","Bebida hidratante de pepino, limón y hierbabuena.","[""2 pepinos"",""1 litro de agua fría"",""4 limones"",""Hojas de hierbabuena"",""Miel al gusto"",""Hielo al gusto""]","[""Lavar los pepinos y cortarlos en trozos sin pelarlos"",""La cáscara aporta color verde y nutrientes a la bebida"",""Licuarlos con el agua fría y las hojas de hierbabuena"",""Colar con un colador fino para quitar la fibra"",""Agregar el jugo de limón recién exprimido"",""Endulzar ligeramente con miel si se desea"",""Servir muy frío con rodajas de pepino y hielo""]","15","facil","/assets/images/recetas/jugo_de_pepino_con_limon.jpg",,,
"372","3","Jugo de espinaca con manzana","Jugo verde suave de espinaca, manzana y limón.","[""3 tazas de espinaca"",""3 manzanas verdes"",""1 litro de agua"",""2 limones"",""Miel al gusto"",""Hielo al gusto""]","[""Lavar la espinaca hoja por hoja y escurrirla bien"",""Descorazonar las manzanas y cortarlas en trozos con cáscara"",""Rociar la manzana con limón para que no se oxide"",""Licuar la espinaca con la manzana y el agua"",""Colar con un colador fino si se prefiere sin fibra"",""Endulzar con miel y agregar más limón al gusto"",""Servir de inmediato bien helado""]","15","facil","/assets/images/recetas/jugo_de_espinaca_con_manzana.jpg",,,
"373","3","Jugo de zanahoria con naranja y kion","Combinación energética de zanahoria, naranja y jengibre fresco.","[""6 zanahorias"",""6 naranjas"",""1 trozo grande de kion"",""1 cucharadita de cúrcuma"",""Miel al gusto"",""Hielo al gusto""]","[""Pelar las zanahorias y cortarlas en bastones"",""Pelar el kion y cortarlo en rodajas delgadas"",""Pasar la zanahoria y el kion por el extractor"",""Exprimir las naranjas por separado"",""Mezclar ambos jugos y agregar la cúrcuma en polvo"",""Endulzar con miel si se desea"",""Servir de inmediato en vaso con hielo""]","15","facil","/assets/images/recetas/jugo_de_zanahoria_con_naranja_y_kion.jpg",,,
"374","3","Batido de lúcuma","Batido espeso de lúcuma con leche, hielo y vainilla.","[""3 lúcumas maduras"",""2 tazas de leche"",""1/3 taza de azúcar"",""2 tazas de hielo"",""1 cucharadita de vainilla"",""1 pizca de canela""]","[""Pelar las lúcumas y retirar la pepa central"",""Cortar la pulpa en trozos pequeños"",""Colocar la pulpa, la leche y el azúcar en la licuadora"",""Licuar hasta que la mezcla quede completamente lisa"",""Agregar el hielo y licuar de nuevo a velocidad alta"",""Ajustar el dulzor y agregar la vainilla"",""Servir de inmediato en vaso alto con canela espolvoreada""]","12","facil","/assets/images/recetas/batido_de_lucuma.jpg",,,
"375","3","Batido de fresa con leche","Milkshake cremoso de fresas frescas con leche y hielo.","[""500 g de fresas"",""2 tazas de leche"",""1/2 taza de azúcar"",""2 tazas de hielo"",""1 cucharadita de vainilla"",""1 limón""]","[""Lavar las fresas y retirarles las hojas verdes"",""Reservar algunas fresas para decorar"",""Licuar el resto con la leche y el azúcar"",""Agregar el hielo y licuar a velocidad alta hasta que espese"",""Probar y ajustar el dulzor"",""Agregar unas gotas de limón para realzar el sabor de la fruta"",""Servir en vaso alto decorado con una fresa""]","12","facil","/assets/images/recetas/batido_de_fresa_con_leche.jpg",,,
"376","3","Batido de plátano con avena","Batido nutritivo de plátano, avena y leche para empezar el día.","[""3 plátanos maduros"",""1/2 taza de avena en hojuelas"",""2 tazas de leche"",""2 cucharadas de miel"",""1 cucharadita de canela"",""Hielo al gusto""]","[""Remojar la avena en un poco de leche durante 10 minutos"",""El remojo ablanda la hojuela y hace el batido más cremoso"",""Pelar los plátanos maduros y cortarlos en trozos"",""Licuar el plátano con la avena remojada y el resto de la leche"",""Agregar la miel y la canela"",""Licuar con hielo hasta lograr la textura deseada"",""Servir de inmediato espolvoreado con canela""]","15","facil","/assets/images/recetas/batido_de_platano_con_avena.jpg",,,
"377","3","Batido de mango con yogurt","Smoothie cremoso de mango, yogurt natural y miel.","[""3 mangos maduros"",""2 tazas de yogurt natural"",""3 cucharadas de miel"",""2 tazas de hielo"",""1 limón"",""1 cucharada de semillas de chía""]","[""Pelar los mangos y separar la pulpa del hueso"",""Cortar la pulpa en cubos y congelarla si se quiere más espeso"",""Licuar el mango con el yogurt natural"",""Agregar la miel y licuar hasta integrar"",""Añadir el hielo y licuar a velocidad alta"",""Agregar unas gotas de limón para equilibrar el dulzor"",""Servir en vaso alto con semillas de chía encima""]","12","facil","/assets/images/recetas/batido_de_mango_con_yogurt.jpg",,,
"378","3","Batido de chirimoya","Batido cremoso de chirimoya con leche y hielo.","[""2 chirimoyas maduras"",""2 tazas de leche"",""1/4 taza de azúcar"",""2 tazas de hielo"",""1 cucharadita de vainilla"",""1 limón""]","[""Abrir las chirimoyas y retirar la pulpa con una cuchara"",""Separar con paciencia todas las semillas negras"",""Licuar la pulpa con la leche durante poco tiempo"",""No licuar en exceso para que no se vuelva amarga"",""Agregar el azúcar y la vainilla"",""Añadir el hielo y licuar brevemente"",""Servir de inmediato con unas gotas de limón""]","18","facil","/assets/images/recetas/batido_de_chirimoya.jpg",,,
"379","3","Cremolada de fresa","Granizado espeso de fresa con hielo, típico de la calle limeña.","[""600 g de fresas"",""3 tazas de hielo"",""1 taza de azúcar"",""1/2 taza de agua"",""1 limón"",""1 pizca de sal""]","[""Lavar las fresas y retirarles las hojas"",""Congelar la mitad de las fresas por al menos cuatro horas"",""Preparar un jarabe hirviendo el azúcar con el agua y dejarlo enfriar"",""Licuar las fresas congeladas con las frescas y el jarabe"",""Agregar el hielo poco a poco mientras se licua"",""Buscar una textura espesa que se pueda comer con cuchara"",""Servir de inmediato en vaso con una fresa encima""]","20","facil","/assets/images/recetas/cremolada_de_fresa.jpg",,,
"380","3","Cremolada de maracuyá","Granizado ácido y dulce de maracuyá con hielo molido.","[""12 maracuyás"",""3 tazas de hielo"",""1 taza de azúcar"",""1/2 taza de agua"",""1 pizca de sal"",""Hojas de hierbabuena""]","[""Extraer la pulpa de los maracuyás y licuarla brevemente con agua"",""Colar para separar las semillas"",""Preparar un jarabe con el azúcar y el agua, y dejarlo enfriar"",""Congelar parte del jugo de maracuyá en cubetera"",""Licuar los cubos de jugo congelado con el jugo fresco y el jarabe"",""Agregar hielo hasta lograr una textura espesa de granizado"",""Servir de inmediato con hierbabuena""]","25","facil","/assets/images/recetas/cremolada_de_maracuya.jpg",,,
"381","3","Cremolada de lúcuma","Granizado cremoso de lúcuma con leche condensada.","[""4 lúcumas maduras"",""3 tazas de hielo"",""1 lata de leche condensada"",""1 taza de leche"",""1 cucharadita de vainilla"",""1 pizca de canela""]","[""Pelar las lúcumas y retirar las pepas"",""Cortar la pulpa en trozos y congelarla por cuatro horas"",""Licuar la pulpa congelada con la leche"",""Agregar la leche condensada poco a poco mientras se licua"",""Añadir el hielo hasta lograr una textura espesa"",""Agregar la vainilla y mezclar"",""Servir de inmediato espolvoreado con canela""]","20","facil","/assets/images/recetas/cremolada_de_lucuma.jpg",,,
"382","3","Cremolada de guanábana","Granizado perfumado de guanábana con hielo y azúcar.","[""1 guanábana madura"",""3 tazas de hielo"",""1 taza de azúcar"",""1 taza de agua"",""1 limón"",""1 pizca de sal""]","[""Abrir la guanábana y retirar la pulpa blanca"",""Separar con cuidado todas las semillas negras, que no se deben licuar"",""Preparar un jarabe con el azúcar y el agua, y enfriarlo"",""Congelar parte de la pulpa por al menos cuatro horas"",""Licuar la pulpa congelada con la fresca y el jarabe"",""Agregar hielo hasta lograr la textura de granizado"",""Servir de inmediato con unas gotas de limón""]","25","media","/assets/images/recetas/cremolada_de_guanabana.jpg",,,
"383","3","Maracuyá frozen","Bebida frozen de maracuyá batida con hielo hasta quedar espumosa.","[""10 maracuyás"",""4 tazas de hielo"",""1 taza de azúcar"",""1 taza de agua"",""1 clara de huevo"",""Hojas de hierbabuena""]","[""Extraer la pulpa de los maracuyás y licuarla brevemente con agua"",""Colar para eliminar las semillas"",""Preparar un jarabe con el azúcar y el agua, y dejarlo enfriar"",""Colocar el jugo, el jarabe y el hielo en la licuadora"",""Licuar a velocidad máxima durante un minuto completo"",""Agregar la clara de huevo y licuar 20 segundos más para dar espuma"",""Servir de inmediato en copa con hierbabuena""]","20","facil","/assets/images/recetas/maracuya_frozen.jpg",,,
"384","3","Limonada frozen","Limonada batida con hielo hasta quedar espumosa y helada.","[""10 limones"",""4 tazas de hielo"",""1 taza de azúcar"",""2 tazas de agua"",""Hojas de hierbabuena"",""1 pizca de sal""]","[""Exprimir los limones sin presionar demasiado la cáscara"",""Preparar un jarabe disolviendo el azúcar en agua caliente y enfriarlo"",""Colocar el jugo de limón, el jarabe y el agua en la licuadora"",""Agregar todo el hielo de una vez"",""Licuar a velocidad máxima durante un minuto hasta que quede espumoso"",""Probar y ajustar el equilibrio entre ácido y dulce"",""Servir de inmediato con hierbabuena""]","15","facil","/assets/images/recetas/limonada_frozen.jpg",,,
"385","3","Limonada clásica","Limonada peruana con jugo de limón, agua, azúcar y hielo.","[""10 limones"",""2 litros de agua"",""1 taza de azúcar"",""Hielo al gusto"",""Hojas de hierbabuena"",""1 pizca de sal""]","[""Rodar los limones sobre la mesa presionando para que suelten más jugo"",""Cortarlos por la mitad y exprimirlos sin apretar la cáscara"",""Disolver el azúcar en un poco de agua tibia para hacer un jarabe"",""Mezclar el jarabe con el resto del agua fría"",""Agregar el jugo de limón y remover bien"",""Probar y ajustar el dulzor y la acidez"",""Servir bien helado con hielo y hierbabuena""]","12","facil","/assets/images/recetas/limonada_clasica.jpg",,"Almuerzos criollos",
"386","3","Limonada de hierbabuena","Limonada aromatizada con hojas de hierbabuena machacadas.","[""10 limones"",""2 litros de agua"",""1 atado de hierbabuena"",""1 taza de azúcar"",""Hielo al gusto"",""1 pizca de sal""]","[""Machacar las hojas de hierbabuena con el azúcar en un mortero"",""El machacado libera los aceites esenciales de la hoja"",""Exprimir los limones y reservar el jugo"",""Mezclar la hierbabuena machacada con el agua fría"",""Dejar reposar 10 minutos para que infusione"",""Colar y agregar el jugo de limón"",""Servir bien helado con hojas frescas de hierbabuena""]","20","facil","/assets/images/recetas/limonada_de_hierbabuena.jpg",,,
"387","3","Agua de manzana con canela","Bebida aromática de manzana hervida con canela y clavo.","[""6 manzanas"",""2 litros de agua"",""2 palitos de canela"",""6 clavos de olor"",""Azúcar al gusto"",""2 limones""]","[""Lavar las manzanas y cortarlas en trozos con cáscara"",""Colocarlas en una olla con el agua, la canela y el clavo"",""Hervir 30 minutos a fuego medio"",""Aplastar las manzanas dentro de la olla para soltar más sabor"",""Colar el líquido descartando los sólidos"",""Endulzar al gusto mientras aún está caliente"",""Servir caliente en invierno o bien helada con limón en verano""]","45","facil","/assets/images/recetas/agua_de_manzana_con_canela.jpg",,,
"388","3","Agua de jengibre con limón","Infusión digestiva de kion fresco con limón y miel.","[""1 trozo grande de kion"",""2 litros de agua"",""6 limones"",""3 cucharadas de miel"",""1 palito de canela"",""Hojas de hierbabuena""]","[""Pelar el kion y cortarlo en rodajas delgadas"",""Hervir el agua y agregar el kion con la canela"",""Cocinar a fuego bajo durante 15 minutos"",""Apagar el fuego y dejar reposar tapado 10 minutos más"",""Colar el líquido descartando el kion"",""Agregar el jugo de limón cuando ya no esté hirviendo"",""Endulzar con miel y servir caliente o helada""]","35","facil","/assets/images/recetas/agua_de_jengibre_con_limon.jpg",,,
"389","3","Agua saborizada de cítricos","Agua fría infusionada con rodajas de cítricos y hierbabuena.","[""2 naranjas"",""2 limones"",""1 mandarina"",""2 litros de agua"",""Hojas de hierbabuena"",""Hielo al gusto""]","[""Lavar muy bien los cítricos porque se usan con cáscara"",""Cortarlos en rodajas delgadas"",""Colocar las rodajas en una jarra grande"",""Agregar las hojas de hierbabuena ligeramente machacadas"",""Verter el agua fría y remover suavemente"",""Refrigerar al menos tres horas para que infusione"",""Servir con hielo, retirando los cítricos después de un día""]","15","facil","/assets/images/recetas/agua_saborizada_de_citricos.jpg",,,
"390","3","Yogurt casero de fresa","Yogurt natural hecho en casa con mermelada de fresa.","[""2 litros de leche fresca"",""1 taza de yogurt natural"",""1 taza de mermelada de fresa"",""1/2 taza de azúcar"",""1 cucharadita de vainilla"",""300 g de fresas frescas""]","[""Hervir la leche y dejarla entibiar hasta unos 45 grados"",""Comprobar la temperatura: debe sentirse tibia, no caliente"",""Disolver el yogurt natural en un poco de esa leche tibia"",""Mezclarlo con el resto de la leche removiendo suavemente"",""Tapar y envolver el recipiente con una manta para conservar el calor"",""Dejar reposar entre 8 y 10 horas sin moverlo"",""Refrigerar, endulzar y mezclar con la mermelada y las fresas picadas""]","600","media","/assets/images/recetas/yogurt_casero_de_fresa.jpg",,"Granola",
"391","3","Leche con plátano y algarrobina","Batido energético de leche, plátano y algarrobina.","[""3 plátanos maduros"",""2 tazas de leche"",""3 cucharadas de algarrobina"",""2 cucharadas de azúcar"",""Hielo al gusto"",""1 pizca de canela""]","[""Pelar los plátanos maduros y cortarlos en trozos"",""Colocarlos en la licuadora con la leche fría"",""Agregar la algarrobina, que aporta color oscuro y sabor tostado"",""Licuar hasta que la mezcla quede completamente cremosa"",""Endulzar al gusto recordando que la algarrobina ya es dulce"",""Agregar hielo y licuar de nuevo"",""Servir en vaso alto espolvoreado con canela""]","12","facil","/assets/images/recetas/leche_con_platano_y_algarrobina.jpg",,,
"392","3","Jugo surtido especial","Mezcla de papaya, plátano, betarraga, naranja y alfalfa.","[""1/2 papaya"",""2 plátanos"",""1 betarraga cocida"",""4 naranjas"",""1 atado de alfalfa"",""2 cucharadas de miel""]","[""Exprimir las naranjas y reservar el jugo"",""Pasar la alfalfa lavada por el extractor"",""Cocinar la betarraga y cortarla en trozos"",""Licuar la papaya, el plátano y la betarraga con el jugo de naranja"",""Agregar el extracto de alfalfa y licuar de nuevo"",""Endulzar con miel al gusto"",""Servir de inmediato en vaso grande""]","25","facil","/assets/images/recetas/jugo_surtido_especial.jpg",,,
"393","3","Batido de papaya con avena","Batido espeso de papaya, avena y leche, muy saciante.","[""1/2 papaya madura"",""1/2 taza de avena"",""2 tazas de leche"",""2 cucharadas de miel"",""Hielo al gusto"",""1 cucharadita de canela""]","[""Remojar la avena en leche durante 10 minutos para ablandarla"",""Pelar la papaya, retirar las semillas y cortarla en cubos"",""Licuar la papaya con la avena remojada y el resto de la leche"",""Licuar hasta que la avena quede completamente integrada"",""Endulzar con miel al gusto"",""Agregar hielo y licuar brevemente"",""Servir espolvoreado con canela""]","18","facil","/assets/images/recetas/batido_de_papaya_con_avena.jpg",,,
"394","3","Mate de coca","Infusión andina de hojas de coca, tradicional contra el soroche.","[""1 puñado de hojas de coca"",""1 litro de agua"",""Azúcar o miel al gusto"",""1 rodaja de limón"",""1 palito de canela"",""Hojas de muña opcional""]","[""Hervir el agua y retirarla del fuego"",""Esperar un momento para que baje de los 100 grados"",""Colocar las hojas de coca en una tetera o taza"",""Verter el agua caliente sobre las hojas"",""Tapar y dejar infusionar entre 5 y 8 minutos"",""No hervir las hojas directamente, porque el sabor se vuelve amargo"",""Colar, endulzar al gusto y servir caliente""]","12","facil","/assets/images/recetas/mate_de_coca.jpg",,"Pan chuta",
"395","3","Mate de muña","Infusión de muña, la menta andina, digestiva y aromática.","[""1 puñado de muña fresca"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 palito de canela"",""Hojas de hierbabuena opcional""]","[""Lavar las ramitas de muña con agua fría"",""Hervir el agua y retirarla del fuego"",""Colocar la muña en una tetera"",""Verter el agua caliente sobre las hojas"",""Tapar y dejar infusionar 6 minutos para que suelte su aroma"",""Colar y endulzar con miel"",""Servir caliente, especialmente después de comidas pesadas""]","12","facil","/assets/images/recetas/mate_de_muna.jpg",,,
"396","3","Mate de anís","Infusión dulce y aromática de anís en grano.","[""2 cucharadas de anís en grano"",""1 litro de agua"",""Azúcar al gusto"",""1 palito de canela"",""1 rodaja de limón"",""Miel opcional""]","[""Colocar el anís en grano en una olla con el agua"",""Llevar a hervor suave durante 5 minutos"",""Apagar el fuego y dejar reposar tapado 10 minutos"",""El reposo tapado concentra el aroma del anís"",""Colar el líquido con un colador fino"",""Endulzar al gusto con azúcar o miel"",""Servir caliente en taza""]","20","facil","/assets/images/recetas/mate_de_anis.jpg",,"Pan con mantequilla",
"397","3","Manzanilla","Infusión de flores de manzanilla, calmante y digestiva.","[""2 cucharadas de flores de manzanilla"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 ramita de hierbabuena"",""1 palito de canela""]","[""Hervir el agua y retirarla del fuego"",""Colocar las flores de manzanilla en una tetera"",""Verter el agua caliente sobre las flores"",""Tapar de inmediato para que no se escapen los aceites esenciales"",""Dejar infusionar 5 minutos, ni más ni menos"",""Una infusión demasiado larga vuelve amarga la manzanilla"",""Colar, endulzar con miel y servir caliente""]","10","facil","/assets/images/recetas/manzanilla.jpg",,,
"398","3","Hierba luisa","Infusión cítrica y relajante de hojas de hierba luisa.","[""1 puñado de hojas de hierba luisa"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 ramita de cedrón"",""Azúcar opcional""]","[""Lavar las hojas de hierba luisa y cortarlas en trozos"",""El corte libera más aroma que la hoja entera"",""Hervir el agua y retirarla del fuego"",""Colocar las hojas en una tetera y verter el agua caliente"",""Tapar y dejar infusionar 7 minutos"",""Colar el líquido"",""Endulzar con miel y servir caliente""]","12","facil","/assets/images/recetas/hierba_luisa.jpg",,,
"399","3","Infusión de cedrón","Mate suave de cedrón, tradicional para la digestión.","[""1 puñado de hojas de cedrón"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 palito de canela"",""Hojas de hierbabuena opcional""]","[""Lavar las hojas de cedrón con agua fría"",""Hervir el agua y retirarla del fuego"",""Colocar las hojas en una tetera"",""Verter el agua caliente y tapar de inmediato"",""Dejar infusionar 6 minutos"",""Colar el líquido descartando las hojas"",""Endulzar con miel y servir caliente después de las comidas""]","12","facil","/assets/images/recetas/infusion_de_cedron.jpg",,,
"400","3","Infusión de toronjil","Mate de toronjil, usado tradicionalmente para calmar los nervios.","[""1 puñado de hojas de toronjil"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 ramita de manzanilla"",""Azúcar opcional""]","[""Lavar las hojas de toronjil con cuidado"",""Hervir el agua y retirarla del fuego"",""Colocar las hojas en la tetera"",""Verter el agua caliente sobre las hojas"",""Tapar y dejar infusionar 6 minutos"",""Colar el líquido"",""Endulzar con miel y servir caliente, preferentemente en la noche""]","12","facil","/assets/images/recetas/infusion_de_toronjil.jpg",,,
"401","3","Infusión de menta","Mate fresco de hojas de menta, digestivo y aromático.","[""1 puñado de hojas de menta"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 trozo pequeño de kion"",""Azúcar opcional""]","[""Lavar las hojas de menta y machacarlas ligeramente con la mano"",""El machacado suave libera los aceites esenciales"",""Hervir el agua y retirarla del fuego"",""Colocar las hojas en la tetera y verter el agua caliente"",""Tapar y dejar infusionar 5 minutos"",""Colar el líquido"",""Endulzar con miel y servir caliente o fría con hielo""]","10","facil","/assets/images/recetas/infusion_de_menta.jpg",,,
"402","3","Infusión de boldo","Mate amargo de boldo, tradicional para el hígado.","[""1 cucharada de hojas de boldo"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 ramita de hierbabuena"",""1 palito de canela""]","[""Hervir el agua y retirarla del fuego"",""Colocar las hojas de boldo en la tetera"",""Usar poca cantidad, porque el boldo es muy concentrado"",""Verter el agua caliente y tapar"",""Dejar infusionar solo 4 minutos para que no amargue en exceso"",""Colar de inmediato"",""Endulzar con miel y servir caliente""]","10","facil","/assets/images/recetas/infusion_de_boldo.jpg",,,
"403","3","Infusión de eucalipto","Mate de hojas de eucalipto, usado para las vías respiratorias.","[""6 hojas de eucalipto"",""1 litro de agua"",""Miel al gusto"",""2 limones"",""1 trozo de kion"",""1 palito de canela""]","[""Lavar las hojas de eucalipto y romperlas con las manos"",""Colocarlas en una olla con el agua"",""Llevar a hervor y cocinar 8 minutos a fuego bajo"",""Agregar el kion en rodajas y la canela"",""Apagar el fuego y dejar reposar tapado 10 minutos"",""Colar el líquido descartando las hojas"",""Endulzar con miel, agregar limón y servir muy caliente""]","25","facil","/assets/images/recetas/infusion_de_eucalipto.jpg",,,
"404","3","Té de canela y clavo","Infusión caliente y especiada de canela con clavo de olor.","[""3 palitos de canela"",""8 clavos de olor"",""1 litro de agua"",""Azúcar al gusto"",""1 rodaja de naranja"",""1 estrella de anís""]","[""Colocar la canela y el clavo en una olla con el agua fría"",""Llevar a hervor lentamente para que las especias suelten su aroma"",""Cocinar a fuego bajo durante 10 minutos"",""Agregar la cáscara de naranja y el anís estrella"",""Apagar el fuego y dejar reposar tapado 10 minutos más"",""Colar el líquido"",""Endulzar al gusto y servir bien caliente""]","30","facil","/assets/images/recetas/te_de_canela_y_clavo.jpg",,,
"405","3","Infusión de tilo","Mate de flores de tilo, relajante y suave.","[""2 cucharadas de flores de tilo"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 ramita de manzanilla"",""Azúcar opcional""]","[""Hervir el agua y retirarla del fuego"",""Colocar las flores de tilo en la tetera"",""Verter el agua caliente sobre las flores"",""Tapar de inmediato para retener los aromas"",""Dejar infusionar 6 minutos"",""Colar el líquido descartando las flores"",""Endulzar con miel y servir caliente antes de dormir""]","12","facil","/assets/images/recetas/infusion_de_tilo.jpg",,,
"406","3","Infusión de valeriana","Mate de raíz de valeriana, tradicionalmente usado para el descanso.","[""1 cucharadita de raíz de valeriana"",""1 litro de agua"",""Miel al gusto"",""1 ramita de toronjil"",""1 rodaja de limón"",""1 palito de canela""]","[""Colocar la raíz de valeriana en una olla con el agua"",""Llevar a hervor suave durante 5 minutos"",""Agregar el toronjil y apagar el fuego"",""Dejar reposar tapado 10 minutos"",""Colar el líquido con un colador fino"",""Endulzar con miel, que suaviza su sabor terroso"",""Servir caliente en la noche, una taza a la vez""]","20","facil","/assets/images/recetas/infusion_de_valeriana.jpg",,,
"407","3","Infusión de paico","Mate andino de paico, usado tradicionalmente para el estómago.","[""1 puñado de hojas de paico"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 ramita de hierbabuena"",""Azúcar opcional""]","[""Lavar bien las hojas de paico con agua fría"",""Hervir el agua y retirarla del fuego"",""Colocar las hojas en la tetera"",""Verter el agua caliente sobre el paico"",""Tapar y dejar infusionar 5 minutos"",""Usar poca cantidad porque el paico tiene sabor muy fuerte"",""Colar, endulzar y servir caliente""]","12","facil","/assets/images/recetas/infusion_de_paico.jpg",,,
"408","3","Infusión de llantén","Mate de hojas de llantén, usado para la garganta.","[""1 puñado de hojas de llantén"",""1 litro de agua"",""Miel al gusto"",""2 limones"",""1 trozo de kion"",""1 palito de canela""]","[""Lavar bien las hojas de llantén, que suelen crecer a ras del suelo"",""Hervir el agua con el kion en rodajas"",""Retirar del fuego y agregar las hojas de llantén"",""Tapar y dejar infusionar 8 minutos"",""Colar el líquido descartando las hojas"",""Agregar el jugo de limón cuando ya no esté hirviendo"",""Endulzar con miel y servir caliente""]","20","facil","/assets/images/recetas/infusion_de_llanten.jpg",,,
"409","3","Infusión de hercampuri","Mate amargo andino de hercampuri.","[""1 cucharadita de hercampuri"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 ramita de hierbabuena"",""1 palito de canela""]","[""Colocar el hercampuri en una olla con el agua"",""Llevar a hervor suave durante 5 minutos"",""Usar poca cantidad porque es una planta muy amarga"",""Apagar el fuego y dejar reposar tapado 5 minutos"",""Colar el líquido con un colador fino"",""Endulzar con miel para suavizar el amargor"",""Servir caliente, tradicionalmente en ayunas""]","18","facil","/assets/images/recetas/infusion_de_hercampuri.jpg",,,
"410","3","Infusión de chanca piedra","Mate de chanca piedra, planta amazónica muy usada en Perú.","[""1 puñado de chanca piedra"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 trozo de kion"",""1 palito de canela""]","[""Lavar bien la planta de chanca piedra"",""Colocarla en una olla con el agua fría"",""Llevar a hervor y cocinar 10 minutos a fuego bajo"",""Apagar el fuego y dejar reposar tapado 10 minutos"",""Colar el líquido descartando los tallos"",""Endulzar con miel al gusto"",""Servir caliente o a temperatura ambiente a lo largo del día""]","25","facil","/assets/images/recetas/infusion_de_chanca_piedra.jpg",,,
"411","3","Infusión de uña de gato","Mate amazónico de corteza de uña de gato.","[""2 cucharadas de corteza de uña de gato"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 palito de canela"",""1 trozo de kion""]","[""Colocar la corteza de uña de gato en una olla con el agua fría"",""Llevar a hervor lentamente"",""Cocinar a fuego bajo durante 15 minutos, porque la corteza es dura"",""Agregar la canela y el kion en los últimos minutos"",""Apagar el fuego y dejar reposar tapado"",""Colar el líquido con un colador fino"",""Endulzar con miel y servir caliente""]","30","facil","/assets/images/recetas/infusion_de_una_de_gato.jpg",,,
"412","3","Té negro con leche","Té negro cargado servido con leche caliente y azúcar.","[""4 bolsitas de té negro"",""1/2 litro de agua"",""1/2 litro de leche"",""Azúcar al gusto"",""1 palito de canela"",""4 clavos de olor""]","[""Hervir el agua y retirarla del fuego"",""Colocar las bolsitas de té y dejar infusionar 4 minutos"",""No dejar el té más tiempo, porque libera taninos amargos"",""Retirar las bolsitas sin exprimirlas"",""Calentar la leche aparte con la canela y el clavo sin dejar que hierva"",""Mezclar el té con la leche caliente"",""Endulzar al gusto y servir bien caliente""]","15","facil","/assets/images/recetas/te_negro_con_leche.jpg",,"Pan con mantequilla",
"413","3","Té verde con limón","Infusión de té verde con limón y miel, ligera y antioxidante.","[""4 bolsitas de té verde"",""1 litro de agua"",""2 limones"",""Miel al gusto"",""1 ramita de hierbabuena"",""1 trozo pequeño de kion""]","[""Hervir el agua y dejarla reposar dos minutos fuera del fuego"",""El té verde se amarga si se prepara con agua hirviendo"",""Colocar las bolsitas en la tetera y verter el agua a unos 80 grados"",""Dejar infusionar solo 3 minutos"",""Retirar las bolsitas de inmediato"",""Agregar el jugo de limón y la miel cuando esté tibio"",""Servir caliente o con hielo y hierbabuena""]","12","facil","/assets/images/recetas/te_verde_con_limon.jpg",,,
